INFO:root:============================= SIMULATION =============================
INFO:root:Step       PotEng          KinEng          TotEng          Volume
INFO:root:7500    -5.723877e+00    1.259251e+00    -4.464626e+00    5.222740e+03
INFO:root:7600    -5.726927e+00    1.258754e+00    -4.468173e+00    5.222740e+03
INFO:root:7700    -5.527651e+00    1.058771e+00    -4.468879e+00    5.222740e+03
INFO:root:7800    -5.637694e+00    1.171172e+00    -4.466522e+00    5.222740e+03
INFO:root:7900    -5.616263e+00    1.152582e+00    -4.463681e+00    5.222740e+03
INFO:root:8000    -5.811780e+00    1.347382e+00    -4.464399e+00    5.222740e+03
INFO:root:8100    -5.665642e+00    1.197467e+00    -4.468176e+00    5.222740e+03
INFO:root:8200    -5.681366e+00    1.210823e+00    -4.470543e+00    5.222740e+03
INFO:root:8300    -5.681497e+00    1.210488e+00    -4.471009e+00    5.222740e+03
INFO:root:8400    -5.762970e+00    1.291250e+00    -4.471720e+00    5.222740e+03
INFO:root:8500    -5.760079e+00    1.287651e+00    -4.472427e+00    5.222740e+03
INFO:root:8600    -5.848366e+00    1.376173e+00    -4.472192e+00    5.222740e+03
INFO:root:8700    -5.828596e+00    1.358297e+00    -4.470299e+00    5.222740e+03
INFO:root:8800    -5.804589e+00    1.331927e+00    -4.472662e+00    5.222740e+03
INFO:root:8900    -5.784479e+00    1.311346e+00    -4.473133e+00    5.222740e+03
INFO:root:9000    -5.851876e+00    1.376848e+00    -4.475028e+00    5.222740e+03
INFO:root:9100    -5.778872e+00    1.305500e+00    -4.473372e+00    5.222740e+03
INFO:root:9200    -5.736699e+00    1.268287e+00    -4.468412e+00    5.222740e+03
INFO:root:9300    -5.687459e+00    1.216925e+00    -4.470534e+00    5.222740e+03
INFO:root:9400    -5.749843e+00    1.276236e+00    -4.473607e+00    5.222740e+03
INFO:root:9500    -5.872290e+00    1.399151e+00    -4.473139e+00    5.222740e+03
INFO:root:9600    -5.839054e+00    1.365683e+00    -4.473372e+00    5.222740e+03
INFO:root:9700    -5.779351e+00    1.307398e+00    -4.471952e+00    5.222740e+03
INFO:root:9800    -5.672816e+00    1.202759e+00    -4.470058e+00    5.222740e+03
INFO:root:9900    -5.770671e+00    1.299427e+00    -4.471244e+00    5.222740e+03
INFO:root:10000    -5.683754e+00    1.209674e+00    -4.474080e+00    5.222740e+03
INFO:root:10100    -5.591069e+00    1.119116e+00    -4.471953e+00    5.222740e+03
INFO:root:10200    -5.725739e+00    1.254493e+00    -4.471246e+00    5.222740e+03
INFO:root:10300    -5.717030e+00    1.243190e+00    -4.473840e+00    5.222740e+03
INFO:root:10400    -5.745697e+00    1.273038e+00    -4.472660e+00    5.222740e+03
INFO:root:10500    -5.729425e+00    1.258423e+00    -4.471002e+00    5.222740e+03
INFO:root:10600    -5.767789e+00    1.294897e+00    -4.472893e+00    5.222740e+03
INFO:root:10700    -5.779461e+00    1.304676e+00    -4.474784e+00    5.222740e+03
INFO:root:10800    -5.757117e+00    1.281858e+00    -4.475259e+00    5.222740e+03
INFO:root:10900    -5.731613e+00    1.259428e+00    -4.472185e+00    5.222740e+03
INFO:root:11000    -5.770206e+00    1.301090e+00    -4.469116e+00    5.222740e+03
INFO:root:11100    -5.724734e+00    1.256567e+00    -4.468167e+00    5.222740e+03
INFO:root:11200    -5.717258e+00    1.249327e+00    -4.467932e+00    5.222740e+03
INFO:root:11300    -5.689386e+00    1.217200e+00    -4.472186e+00    5.222740e+03
INFO:root:11400    -5.848024e+00    1.371342e+00    -4.476682e+00    5.222740e+03
INFO:root:11500    -5.737777e+00    1.262988e+00    -4.474789e+00    5.222740e+03
INFO:root:11600    -5.719523e+00    1.242610e+00    -4.476913e+00    5.222740e+03
INFO:root:11700    -5.876192e+00    1.399982e+00    -4.476210e+00    5.222740e+03
INFO:root:11800    -5.792962e+00    1.314626e+00    -4.478336e+00    5.222740e+03
INFO:root:11900    -5.755768e+00    1.280745e+00    -4.475023e+00    5.222740e+03
INFO:root:12000    -5.881145e+00    1.406827e+00    -4.474318e+00    5.222740e+03
INFO:root:12100    -5.822143e+00    1.347357e+00    -4.474785e+00    5.222740e+03
INFO:root:12200    -5.914572e+00    1.439074e+00    -4.475497e+00    5.222740e+03
INFO:root:12300    -5.839433e+00    1.367953e+00    -4.471479e+00    5.222740e+03
INFO:root:12400    -5.740101e+00    1.263661e+00    -4.476440e+00    5.222740e+03
INFO:root:12500    -5.686644e+00    1.215636e+00    -4.471007e+00    5.222740e+03
INFO:root:12600    -5.663253e+00    1.192010e+00    -4.471242e+00    5.222740e+03
INFO:root:12700    -5.806476e+00    1.335235e+00    -4.471241e+00    5.222740e+03
INFO:root:12800    -5.823018e+00    1.349412e+00    -4.473606e+00    5.222740e+03
INFO:root:12900    -5.731912e+00    1.259253e+00    -4.472659e+00    5.222740e+03
INFO:root:13000    -5.733643e+00    1.258144e+00    -4.475499e+00    5.222740e+03
INFO:root:13100    -5.731598e+00    1.254213e+00    -4.477384e+00    5.222740e+03
INFO:root:13200    -5.806468e+00    1.329557e+00    -4.476911e+00    5.222740e+03
INFO:root:13300    -5.702988e+00    1.227023e+00    -4.475965e+00    5.222740e+03
INFO:root:13400    -5.725027e+00    1.252135e+00    -4.472892e+00    5.222740e+03
INFO:root:13500    -5.795875e+00    1.324875e+00    -4.471000e+00    5.222740e+03
INFO:root:13600    -5.769809e+00    1.297153e+00    -4.472656e+00    5.222740e+03
INFO:root:13700    -5.705390e+00    1.233680e+00    -4.471710e+00    5.222740e+03
INFO:root:13800    -5.596627e+00    1.133194e+00    -4.463433e+00    5.222740e+03
INFO:root:13900    -5.691500e+00    1.226881e+00    -4.464619e+00    5.222740e+03
INFO:root:14000    -5.707326e+00    1.238922e+00    -4.468404e+00    5.222740e+03
INFO:root:14100    -5.644643e+00    1.173642e+00    -4.471001e+00    5.222740e+03
INFO:root:14200    -5.787728e+00    1.321926e+00    -4.465802e+00    5.222740e+03
INFO:root:14300    -5.809647e+00    1.341009e+00    -4.468638e+00    5.222740e+03
INFO:root:14400    -5.750537e+00    1.278353e+00    -4.472183e+00    5.222740e+03
INFO:root:14500    -5.691946e+00    1.220708e+00    -4.471238e+00    5.222740e+03
INFO:root:14600    -5.731795e+00    1.262682e+00    -4.469113e+00    5.222740e+03
INFO:root:14700    -5.739640e+00    1.267216e+00    -4.472424e+00    5.222740e+03
INFO:root:14800    -5.670084e+00    1.196954e+00    -4.473130e+00    5.222740e+03
INFO:root:14900    -5.716261e+00    1.245967e+00    -4.470294e+00    5.222740e+03
INFO:root:15000    -5.789546e+00    1.316886e+00    -4.472660e+00    5.222740e+03
INFO:root:15100    -5.876270e+00    1.401954e+00    -4.474316e+00    5.222740e+03
INFO:root:15200    -5.777633e+00    1.304029e+00    -4.473604e+00    5.222740e+03
INFO:root:15300    -5.720022e+00    1.249491e+00    -4.470531e+00    5.222740e+03
INFO:root:15400    -5.798897e+00    1.325767e+00    -4.473130e+00    5.222740e+03
INFO:root:15500    -5.800696e+00    1.331349e+00    -4.469347e+00    5.222740e+03
INFO:root:15600    -5.727467e+00    1.255995e+00    -4.471472e+00    5.222740e+03
INFO:root:15700    -5.914818e+00    1.440740e+00    -4.474078e+00    5.222740e+03
INFO:root:15800    -5.834037e+00    1.363034e+00    -4.471002e+00    5.222740e+03
INFO:root:15900    -5.785353e+00    1.317659e+00    -4.467694e+00    5.222740e+03
INFO:root:16000    -5.750961e+00    1.287283e+00    -4.463677e+00    5.222740e+03
INFO:root:16100    -5.709425e+00    1.242912e+00    -4.466513e+00    5.222740e+03
INFO:root:16200    -5.750134e+00    1.281731e+00    -4.468403e+00    5.222740e+03
INFO:root:16300    -5.780588e+00    1.312418e+00    -4.468170e+00    5.222740e+03
INFO:root:16400    -5.642772e+00    1.172005e+00    -4.470767e+00    5.222740e+03
INFO:root:16500    -5.640013e+00    1.168538e+00    -4.471475e+00    5.222740e+03
INFO:root:16600    -5.684893e+00    1.212474e+00    -4.472419e+00    5.222740e+03
INFO:root:16700    -5.787836e+00    1.318492e+00    -4.469345e+00    5.222740e+03
INFO:root:16800    -5.788562e+00    1.317564e+00    -4.470998e+00    5.222740e+03
INFO:root:16900    -5.743823e+00    1.275660e+00    -4.468163e+00    5.222740e+03
INFO:root:17000    -5.736156e+00    1.266815e+00    -4.469341e+00    5.222740e+03
INFO:root:17100    -5.763152e+00    1.293809e+00    -4.469344e+00    5.222740e+03
INFO:root:17200    -5.744874e+00    1.275766e+00    -4.469108e+00    5.222740e+03
INFO:root:17300    -5.690156e+00    1.223409e+00    -4.466746e+00    5.222740e+03
INFO:root:17400    -5.695840e+00    1.229800e+00    -4.466040e+00    5.222740e+03
INFO:root:17500    -5.740951e+00    1.271367e+00    -4.469583e+00    5.222740e+03
INFO:root:17600    -5.728098e+00    1.254973e+00    -4.473125e+00    5.222740e+03
INFO:root:17700    -5.846824e+00    1.372514e+00    -4.474310e+00    5.222740e+03
INFO:root:17800    -5.772071e+00    1.302255e+00    -4.469816e+00    5.222740e+03
INFO:root:17900    -5.740389e+00    1.271516e+00    -4.468873e+00    5.222740e+03
INFO:root:18000    -5.758008e+00    1.291021e+00    -4.466987e+00    5.222740e+03
INFO:root:18100    -5.616210e+00    1.146869e+00    -4.469341e+00    5.222740e+03
INFO:root:18200    -5.803746e+00    1.333689e+00    -4.470057e+00    5.222740e+03
INFO:root:18300    -5.702065e+00    1.227755e+00    -4.474309e+00    5.222740e+03
INFO:root:18400    -5.656219e+00    1.182378e+00    -4.473840e+00    5.222740e+03
INFO:root:18500    -5.764772e+00    1.290461e+00    -4.474312e+00    5.222740e+03
INFO:root:18600    -5.845403e+00    1.373456e+00    -4.471947e+00    5.222740e+03
INFO:root:18700    -5.806529e+00    1.333873e+00    -4.472656e+00    5.222740e+03
INFO:root:18800    -5.709957e+00    1.236589e+00    -4.473367e+00    5.222740e+03
INFO:root:18900    -5.701176e+00    1.226629e+00    -4.474547e+00    5.222740e+03
INFO:root:19000    -5.746534e+00    1.272225e+00    -4.474309e+00    5.222740e+03
INFO:root:19100    -5.756928e+00    1.283563e+00    -4.473365e+00    5.222740e+03
INFO:root:19200    -5.599335e+00    1.129521e+00    -4.469814e+00    5.222740e+03
INFO:root:19300    -5.774324e+00    1.302138e+00    -4.472187e+00    5.222740e+03
INFO:root:19400    -5.628291e+00    1.157059e+00    -4.471232e+00    5.222740e+03
INFO:root:19500    -5.763054e+00    1.294652e+00    -4.468401e+00    5.222740e+03
INFO:root:19600    -5.709720e+00    1.238959e+00    -4.470761e+00    5.222740e+03
INFO:root:19700    -5.713778e+00    1.241597e+00    -4.472180e+00    5.222740e+03
INFO:root:19800    -5.764635e+00    1.295763e+00    -4.468872e+00    5.222740e+03
INFO:root:19900    -5.745782e+00    1.279508e+00    -4.466274e+00    5.222740e+03
INFO:root:20000    -5.635720e+00    1.168500e+00    -4.467219e+00    5.222740e+03
INFO:root:20100    -5.591683e+00    1.124468e+00    -4.467215e+00    5.222740e+03
INFO:root:20200    -5.743709e+00    1.274833e+00    -4.468876e+00    5.222740e+03
INFO:root:20300    -5.631355e+00    1.165795e+00    -4.465560e+00    5.222740e+03
INFO:root:20400    -5.725736e+00    1.260409e+00    -4.465327e+00    5.222740e+03
INFO:root:20500    -5.793000e+00    1.322946e+00    -4.470054e+00    5.222740e+03
INFO:root:20600    -5.647701e+00    1.174576e+00    -4.473125e+00    5.222740e+03
INFO:root:20700    -5.701763e+00    1.229583e+00    -4.472180e+00    5.222740e+03
INFO:root:20800    -5.736897e+00    1.266374e+00    -4.470522e+00    5.222740e+03
INFO:root:20900    -5.797217e+00    1.323620e+00    -4.473597e+00    5.222740e+03
INFO:root:21000    -5.787692e+00    1.311261e+00    -4.476431e+00    5.222740e+03
INFO:root:21100    -5.863525e+00    1.392525e+00    -4.471001e+00    5.222740e+03
INFO:root:21200    -5.835016e+00    1.362597e+00    -4.472419e+00    5.222740e+03
INFO:root:21300    -5.823236e+00    1.351290e+00    -4.471946e+00    5.222740e+03
INFO:root:21400    -5.824924e+00    1.351321e+00    -4.473603e+00    5.222740e+03
INFO:root:21500    -5.704534e+00    1.229747e+00    -4.474786e+00    5.222740e+03
INFO:root:21600    -5.751422e+00    1.279710e+00    -4.471713e+00    5.222740e+03
INFO:root:21700    -5.835807e+00    1.365988e+00    -4.469819e+00    5.222740e+03
INFO:root:21800    -5.840928e+00    1.367326e+00    -4.473602e+00    5.222740e+03
INFO:root:21900    -5.740873e+00    1.271524e+00    -4.469349e+00    5.222740e+03
INFO:root:22000    -5.746602e+00    1.277726e+00    -4.468876e+00    5.222740e+03
INFO:root:22100    -5.760974e+00    1.292098e+00    -4.468876e+00    5.222740e+03
INFO:root:22200    -5.712174e+00    1.243065e+00    -4.469109e+00    5.222740e+03
INFO:root:22300    -5.834793e+00    1.362608e+00    -4.472185e+00    5.222740e+03
INFO:root:22400    -5.807059e+00    1.332040e+00    -4.475019e+00    5.222740e+03
INFO:root:22500    -5.736472e+00    1.262166e+00    -4.474305e+00    5.222740e+03
INFO:root:22600    -5.848271e+00    1.373252e+00    -4.475019e+00    5.222740e+03
INFO:root:22700    -5.730758e+00    1.258586e+00    -4.472172e+00    5.222740e+03
INFO:root:22800    -5.742266e+00    1.268667e+00    -4.473600e+00    5.222740e+03
INFO:root:22900    -5.669998e+00    1.198766e+00    -4.471232e+00    5.222740e+03
INFO:root:23000    -5.703501e+00    1.231562e+00    -4.471939e+00    5.222740e+03
INFO:root:23100    -5.760426e+00    1.289197e+00    -4.471229e+00    5.222740e+03
INFO:root:23200    -5.753328e+00    1.280680e+00    -4.472648e+00    5.222740e+03
INFO:root:23300    -5.670760e+00    1.198824e+00    -4.471936e+00    5.222740e+03
INFO:root:23400    -5.783373e+00    1.309307e+00    -4.474066e+00    5.222740e+03
INFO:root:23500    -5.692689e+00    1.222642e+00    -4.470048e+00    5.222740e+03
INFO:root:23600    -5.671975e+00    1.201217e+00    -4.470758e+00    5.222740e+03
INFO:root:23700    -5.715495e+00    1.247338e+00    -4.468158e+00    5.222740e+03
INFO:root:23800    -5.654813e+00    1.185476e+00    -4.469337e+00    5.222740e+03
INFO:root:23900    -5.782204e+00    1.317595e+00    -4.464609e+00    5.222740e+03
INFO:root:24000    -5.774148e+00    1.304810e+00    -4.469338e+00    5.222740e+03
INFO:root:24100    -5.684106e+00    1.214060e+00    -4.470046e+00    5.222740e+03
INFO:root:24200    -5.745480e+00    1.275192e+00    -4.470288e+00    5.222740e+03
INFO:root:24300    -5.747720e+00    1.275780e+00    -4.471940e+00    5.222740e+03
INFO:root:24400    -5.809951e+00    1.337539e+00    -4.472412e+00    5.222740e+03
INFO:root:24500    -5.807024e+00    1.334374e+00    -4.472650e+00    5.222740e+03
INFO:root:24600    -5.701526e+00    1.229118e+00    -4.472408e+00    5.222740e+03
INFO:root:24700    -5.809907e+00    1.338677e+00    -4.471230e+00    5.222740e+03
INFO:root:24800    -5.805485e+00    1.330948e+00    -4.474536e+00    5.222740e+03
INFO:root:24900    -5.723604e+00    1.250251e+00    -4.473353e+00    5.222740e+03
INFO:root:25000    -5.835478e+00    1.362829e+00    -4.472649e+00    5.222740e+03
INFO:root:25100    -5.764812e+00    1.295476e+00    -4.469335e+00    5.222740e+03
INFO:root:25200    -5.793926e+00    1.323407e+00    -4.470519e+00    5.222740e+03
INFO:root:25300    -5.735704e+00    1.266369e+00    -4.469335e+00    5.222740e+03
INFO:root:25400    -5.646756e+00    1.177428e+00    -4.469328e+00    5.222740e+03
INFO:root:25500    -5.849409e+00    1.379836e+00    -4.469573e+00    5.222740e+03
INFO:root:25600    -5.690540e+00    1.220501e+00    -4.470039e+00    5.222740e+03
INFO:root:25700    -5.695032e+00    1.226405e+00    -4.468627e+00    5.222740e+03
INFO:root:25800    -5.670186e+00    1.202268e+00    -4.467918e+00    5.222740e+03
INFO:root:25900    -5.708336e+00    1.238760e+00    -4.469576e+00    5.222740e+03
INFO:root:26000    -5.675239e+00    1.205426e+00    -4.469814e+00    5.222740e+03
INFO:root:26100    -5.758699e+00    1.290065e+00    -4.468634e+00    5.222740e+03
INFO:root:26200    -5.654137e+00    1.188821e+00    -4.465316e+00    5.222740e+03
INFO:root:26300    -5.764901e+00    1.301238e+00    -4.463664e+00    5.222740e+03
INFO:root:26400    -5.752552e+00    1.283921e+00    -4.468631e+00    5.222740e+03
INFO:root:26500    -5.744132e+00    1.269122e+00    -4.475010e+00    5.222740e+03
INFO:root:26600    -5.796243e+00    1.319341e+00    -4.476902e+00    5.222740e+03
INFO:root:26700    -5.757627e+00    1.280729e+00    -4.476898e+00    5.222740e+03
INFO:root:26800    -5.820976e+00    1.345968e+00    -4.475008e+00    5.222740e+03
INFO:root:26900    -5.774000e+00    1.300177e+00    -4.473823e+00    5.222740e+03
INFO:root:27000    -5.644488e+00    1.173502e+00    -4.470986e+00    5.222740e+03
INFO:root:27100    -5.676090e+00    1.202265e+00    -4.473825e+00    5.222740e+03
INFO:root:27200    -5.735089e+00    1.263862e+00    -4.471227e+00    5.222740e+03
INFO:root:27300    -5.795136e+00    1.322963e+00    -4.472173e+00    5.222740e+03
INFO:root:27400    -5.760717e+00    1.290439e+00    -4.470278e+00    5.222740e+03
INFO:root:27500    -5.876243e+00    1.403833e+00    -4.472410e+00    5.222740e+03
INFO:root:27600    -5.714978e+00    1.248488e+00    -4.466490e+00    5.222740e+03
INFO:root:27700    -5.691876e+00    1.225853e+00    -4.466023e+00    5.222740e+03
INFO:root:27800    -5.637251e+00    1.167921e+00    -4.469330e+00    5.222740e+03
INFO:root:27900    -5.757358e+00    1.285664e+00    -4.471694e+00    5.222740e+03
INFO:root:28000    -5.731073e+00    1.256779e+00    -4.474294e+00    5.222740e+03
INFO:root:28100    -5.788744e+00    1.311141e+00    -4.477603e+00    5.222740e+03
INFO:root:28200    -5.931539e+00    1.456062e+00    -4.475477e+00    5.222740e+03
INFO:root:28300    -5.792820e+00    1.319239e+00    -4.473581e+00    5.222740e+03
INFO:root:28400    -5.727177e+00    1.255726e+00    -4.471450e+00    5.222740e+03
INFO:root:28500    -5.804884e+00    1.334143e+00    -4.470741e+00    5.222740e+03
INFO:root:28600    -5.777112e+00    1.302829e+00    -4.474283e+00    5.222740e+03
INFO:root:28700    -5.762168e+00    1.290481e+00    -4.471687e+00    5.222740e+03
INFO:root:28800    -5.733993e+00    1.265618e+00    -4.468375e+00    5.222740e+03
INFO:root:28900    -5.715087e+00    1.245060e+00    -4.470027e+00    5.222740e+03
INFO:root:29000    -5.797392e+00    1.326415e+00    -4.470977e+00    5.222740e+03
INFO:root:29100    -5.775375e+00    1.309365e+00    -4.466010e+00    5.222740e+03
INFO:root:29200    -5.686751e+00    1.221452e+00    -4.465299e+00    5.222740e+03
INFO:root:29300    -5.809095e+00    1.338592e+00    -4.470504e+00    5.222740e+03
INFO:root:29400    -5.811507e+00    1.340067e+00    -4.471440e+00    5.222740e+03
INFO:root:29500    -5.821582e+00    1.349903e+00    -4.471679e+00    5.222740e+03
INFO:root:29600    -5.776126e+00    1.301135e+00    -4.474991e+00    5.222740e+03
INFO:root:29700    -5.667840e+00    1.195686e+00    -4.472154e+00    5.222740e+03
INFO:root:29800    -5.715273e+00    1.243116e+00    -4.472157e+00    5.222740e+03
INFO:root:29900    -5.701333e+00    1.231069e+00    -4.470264e+00    5.222740e+03
INFO:root:30000    -5.748248e+00    1.275380e+00    -4.472869e+00    5.222740e+03
INFO:root:30100    -5.673482e+00    1.198253e+00    -4.475229e+00    5.222740e+03
INFO:root:30200    -5.673811e+00    1.201419e+00    -4.472392e+00    5.222740e+03
INFO:root:30300    -5.708905e+00    1.240531e+00    -4.468374e+00    5.222740e+03
INFO:root:30400    -5.651528e+00    1.179137e+00    -4.472391e+00    5.222740e+03
INFO:root:30500    -5.674370e+00    1.199849e+00    -4.474520e+00    5.222740e+03
INFO:root:30600    -5.696783e+00    1.221795e+00    -4.474988e+00    5.222740e+03
INFO:root:30700    -5.771975e+00    1.295802e+00    -4.476174e+00    5.222740e+03
INFO:root:30800    -5.805563e+00    1.328683e+00    -4.476881e+00    5.222740e+03
INFO:root:30900    -5.848804e+00    1.374049e+00    -4.474754e+00    5.222740e+03
INFO:root:31000    -5.727492e+00    1.252504e+00    -4.474988e+00    5.222740e+03
INFO:root:31100    -5.786734e+00    1.312450e+00    -4.474285e+00    5.222740e+03
INFO:root:31200    -5.730308e+00    1.252956e+00    -4.477352e+00    5.222740e+03
INFO:root:31300    -5.778098e+00    1.303587e+00    -4.474511e+00    5.222740e+03
INFO:root:31400    -5.797511e+00    1.322524e+00    -4.474987e+00    5.222740e+03
INFO:root:31500    -5.744179e+00    1.268958e+00    -4.475221e+00    5.222740e+03
INFO:root:31600    -5.802287e+00    1.328247e+00    -4.474040e+00    5.222740e+03
INFO:root:31700    -5.755584e+00    1.278708e+00    -4.476875e+00    5.222740e+03
INFO:root:31800    -5.810149e+00    1.336103e+00    -4.474046e+00    5.222740e+03
INFO:root:31900    -5.735134e+00    1.265109e+00    -4.470025e+00    5.222740e+03
INFO:root:32000    -5.814542e+00    1.337896e+00    -4.476646e+00    5.222740e+03
INFO:root:32100    -5.902876e+00    1.424569e+00    -4.478307e+00    5.222740e+03
